"user_id","num_clicks","num_sessions","avg_session_duration","age","married","has_children","nights","rooms","num_seats","checkedin_bags","trip_length_days","num_trips","num_flights2","flight_original_price","discounted_flight","hotel_original_price","discounted_hotel","days_until_departure","distance_km","trip_length_category","hotel_spend_category","trip_frequency_category","persona_type","user_id","perks"
"512552","64","8","60.13","48","true","false","4","2","2","2","7","2","4","833","1541","322","322","16","4441.710910497592","Medium Trip","Low Spender","Frequent Traveler","Couple","512552","couple massage"
"548310","168","8","156.38","32","false","false","1","2","1","1","2","1","2","315","315","298","298","5","1549.525781773354","Short Trip","Low Spender","Rare Traveler","Solo","548310","no cancellation fees"
"535149","120","8","111.63","55","false","true","2","1","1","1","4","1","2","273","273","244","207","6","1454.951815967637","Short Trip","Low Spender","Rare Traveler","Business","535149","free checked bag"
"511589","77","8","72.25","41","false","false","2","2","0","0","0","1","0","0","0","324","308","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","511589","10% discount at any hotel bookings"
"632425","119","9","97.33","51","true","true","1","1","2","2","4","2","4","1161","2322","96","96","13","1967.5894538959255","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","632425","10% discount at any hotel bookings"
"537860","130","8","121.75","28","false","false","5","1","1","1","7","1","2","247","247","190","190","6","1310.6760462125994","Medium Trip","Low Spender","Rare Traveler","Solo","537860","no cancellation fees"
"517415","79","8","74.38","35","false","true","1","2","1","1","3","1","2","510","510","350","350","6","1371.21258091845","Short Trip","Low Spender","Rare Traveler","Business","517415","free checked bag"
"586192","277","8","972.25","49","true","false","2","1","1","1","4","1","2","207","207","404","404","8","1154.4567229809861","Short Trip","Low Spender","Rare Traveler","Business","586192","free checked bag"
"552506","85","8","79.13","49","true","false","0","0","1","1","1","1","2","409","327","0","0","7","2163.49783381043","Short Trip","Low Spender","Rare Traveler","Business","552506","free checked bag"
"618642","105","8","97.13","40","true","false","0","0","2","2","1","2","4","2329","4658","0","0","12","13036.248080001911","Short Trip","Low Spender","Frequent Traveler","Couple","618642","couple massage"
"785186","173","8","161.13","45","true","true","2","2","2","2","5","2","4","353","707","291","291","7","2080.2352455246482","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","785186","10% discount at any hotel bookings"
"532312","82","8","76.63","45","true","false","4","3","3","3","7","3","6","491","1326","460","444","21","2695.2314631282475","Medium Trip","Low Spender","Frequent Traveler","Groups","532312","1 night free hotel with meals"
"628752","150","8","138.38","45","false","true","2","1","2","2","8","2","4","719","1367","276","276","21","4436.466219827147","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","628752","10% discount at any hotel bookings"
"544604","146","8","136.88","52","false","false","3","1","2","2","10","2","4","235","435","462","462","17","896.3324631850403","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","544604","10% discount at any hotel bookings"
"524383","105","8","97.38","34","false","false","1","1","1","1","2","1","2","87","87","150","150","10","479.51728968988607","Short Trip","Low Spender","Rare Traveler","Solo","524383","no cancellation fees"
"550868","57","8","53.50","48","true","false","1","1","1","1","3","1","2","141","141","314","314","5","802.7735425596592","Short Trip","Low Spender","Rare Traveler","Business","550868","free checked bag"
"554670","76","8","70.75","54","true","false","2","1","2","2","5","2","4","947","1705","96","96","14","5175.246958886712","Short Trip","Low Spender","Frequent Traveler","Couple","554670","couple massage"
"643359","125","8","116.38","25","false","false","2","1","1","1","3","1","2","525","472","258","258","7","3169.5588983041225","Short Trip","Low Spender","Rare Traveler","Solo","643359","no cancellation fees"
"689374","112","8","103.38","56","true","true","3","1","1","1","4","1","2","670","670","258","258","6","3623.043341730369","Short Trip","Low Spender","Rare Traveler","Business","689374","free checked bag"
"338086","137","8","128.50","40","false","true","3","2","2","2","5","2","4","982","1963","202","192","14","5491.341182483991","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","338086","10% discount at any hotel bookings"
"524663","84","8","78.88","38","true","true","4","1","1","1","6","1","2","775","775","128","128","5","3974.2098429997695","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","524663","10% discount at any hotel bookings"
"513096","76","8","71.25","30","true","true","2","1","2","2","4","2","4","1048","2096","368","368","19","3935.514194291111","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","513096","10% discount at any hotel bookings"
"549121","274","8","605.09","73","false","false","3","1","1","1","4","1","2","228","228","462","462","6","1386.7204036331314","Short Trip","Low Spender","Rare Traveler","Solo","549121","no cancellation fees"
"533527","71","8","66.88","25","true","false","5","1","1","1","6","1","2","281","182","555","472","6","1962.194382499145","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","533527","10% discount at any hotel bookings"
"512587","126","8","117.63","38","false","false","4","2","2","2","6","2","4","1192","2384","367","367","18","6694.246520646348","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","512587","10% discount at any hotel bookings"
"521309","116","8","108.63","50","false","true","3","2","2","2","5","2","4","905","1719","197","184","17","5007.945520586364","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","521309","10% discount at any hotel bookings"
"594240","88","8","81.25","42","false","true","1","1","1","1","3","1","2","44","31","91","86","8","250.68505254167502","Short Trip","Low Spender","Rare Traveler","Business","594240","free checked bag"
"558774","90","8","84.13","44","true","false","1","1","2","2","5","2","4","753","1507","153","153","16","3944.801556451891","Short Trip","Low Spender","Frequent Traveler","Couple","558774","couple massage"
"647597","112","8","104.13","44","false","false","0","0","1","1","2","1","2","1392","1392","0","0","6","3704.3399652076673","Short Trip","Low Spender","Rare Traveler","Solo","647597","no cancellation fees"
"548006","98","8","90.88","36","false","false","3","2","2","2","4","2","4","753","1392","378","378","13","4166.121109716114","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","548006","10% discount at any hotel bookings"
"133058","73","8","68.13","19","false","false","0","0","1","1","4","1","2","424","424","0","0","6","2708.2943816120055","Short Trip","Low Spender","Rare Traveler","Solo","133058","no cancellation fees"
"561367","88","8","82.50","42","true","false","3","1","2","2","6","2","4","786","1572","165","165","18","4212.94375172263","Medium Trip","Low Spender","Frequent Traveler","Couple","561367","couple massage"
"509341","84","8","78.38","24","false","false","2","1","2","2","11","2","4","938","1876","402","402","17","5224.694550804595","Long Trip","Low Spender","Frequent Traveler","Normal Travelers","509341","10% discount at any hotel bookings"
"528612","92","8","85.50","39","true","true","2","2","2","2","4","2","4","853","1664","372","372","16","4891.876641470522","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","528612","10% discount at any hotel bookings"
"583623","116","8","106.50","55","false","true","3","1","1","1","4","1","2","634","634","426","426","8","3534.9261636018723","Short Trip","Low Spender","Rare Traveler","Business","583623","free checked bag"
"518567","120","9","100.56","18","false","false","2","1","1","1","3","1","2","222","222","106","106","8","1187.951741725068","Short Trip","Low Spender","Rare Traveler","Solo","518567","no cancellation fees"
"616715","261","8","241.25","40","true","true","2","1","1","1","3","1","2","146","146","260","260","7","746.2755759421591","Short Trip","Low Spender","Rare Traveler","Business","616715","free checked bag"
"281952","158","8","146.38","37","false","false","2","2","2","2","4","2","4","685","1369","263","236","14","3690.028802080511","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","281952","10% discount at any hotel bookings"
"537413","214","9","236.23","48","true","false","2","1","3","3","9","3","6","1494","4483","340","340","18","8289.55407970339","Medium Trip","Low Spender","Frequent Traveler","Groups","537413","1 night free hotel with meals"
"506704","136","8","127.25","56","true","false","3","1","2","2","7","2","4","1357","2579","270","270","13","7605.65679639725","Medium Trip","Low Spender","Frequent Traveler","Couple","506704","couple massage"
"590659","83","8","77.38","35","false","false","4","1","0","0","0","1","0","0","0","360","360","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","590659","10% discount at any hotel bookings"
"675594","178","8","164.50","38","false","false","7","3","3","3","11","3","6","615","1754","491","473","22","3212.3366400933746","Long Trip","Low Spender","Frequent Traveler","Groups","675594","1 night free hotel with meals"
"524728","81","8","75.63","46","true","false","0","0","1","1","2","1","2","286","286","0","0","6","1545.5941579666367","Short Trip","Low Spender","Rare Traveler","Business","524728","free checked bag"
"573237","76","8","70.63","36","false","true","2","1","1","1","4","1","2","400","400","348","348","10","2231.777296992214","Short Trip","Low Spender","Rare Traveler","Business","573237","free checked bag"
"613275","164","10","120.80","44","false","true","3","2","3","3","10","3","6","837","2511","316","268","22","4715.707915435406","Medium Trip","Low Spender","Frequent Traveler","Family2","613275","exclusive discounts and family adventure tour"
"577356","109","8","100.63","40","true","true","1","1","1","1","2","1","2","520","494","40","40","9","2724.7095955335094","Short Trip","Low Spender","Rare Traveler","Business","577356","free checked bag"
"609800","134","9","111.00","48","true","true","3","2","2","2","6","2","4","659","1285","217","217","16","3691.0261998462693","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","609800","10% discount at any hotel bookings"
"530329","185","10","138.30","52","true","true","0","0","1","1","7","1","2","706","494","0","0","7","4028.1541792376797","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","530329","10% discount at any hotel bookings"
"512402","92","9","75.22","45","false","true","1","1","1","1","3","1","2","608","608","188","188","5","3219.2392849833022","Short Trip","Low Spender","Rare Traveler","Business","512402","free checked bag"
"569203","129","8","119.63","40","false","false","2","1","1","1","3","1","2","493","493","136","136","7","2549.8529805205385","Short Trip","Low Spender","Rare Traveler","Solo","569203","no cancellation fees"
"556268","73","8","68.63","48","false","false","1","1","2","2","2","2","3","402","804","157","157","21","3381.7746326458832","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","556268","10% discount at any hotel bookings"
"612562","296","8","989.63","25","false","false","0","0","1","1","3","1","2","1462","1462","0","0","5","3974.2098429997695","Short Trip","Low Spender","Rare Traveler","Solo","612562","no cancellation fees"
"538814","96","8","89.75","46","true","true","2","1","1","1","2","2","2","317","602","62","56","6","1644.5679481475327","Short Trip","Low Spender","Frequent Traveler","Business","538814","free checked bag"
"644784","117","8","108.88","35","true","false","8","1","1","1","10","1","2","368","368","456","456","6","1834.1776183742206","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","644784","10% discount at any hotel bookings"
